"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.2","","","","1"
"2009-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.5","","","","1"
"2009-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.4","","","","1"
"2009-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.1","","","","1"
"2009-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.4","","","","1"
"2009-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.8","","","","1"
"2009-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.0","","","","1"
"2009-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.2","","","","1"
"2009-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.1","","","","1"
"2009-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.0","","","","1"
"2009-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.4","","","","1"
"2009-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.6","","","","1"
"2009-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.2","","","","1"
"2010-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.0","","","","1"
"2010-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.7","","","","1"
"2010-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.5","","","","1"
"2010-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.3","","","","1"
"2010-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.6","","","","1"
"2010-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.9","","","","1"
"2010-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.2","","","","1"
"2010-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.3","","","","1"
"2010-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.4","","","","1"
"2010-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.0","","","","1"
"2010-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.0","","","","1"
"2010-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.7","","","","1"
"2011-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.0","","","","1"
"2011-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.3","","","","1"
"2011-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.9","","","","1"
"2011-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.2","","","","1"
"2011-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.1","","","","1"
"2011-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.9","","","","1"
"2011-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.5","","","","1"
"2011-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.4","","","","1"
"2011-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.3","","","","1"
"2011-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.7","","","","1"
"2011-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.9","","","","1"
"2011-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.6","","","","1"
"2012-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.4","","","","1"
"2012-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.4","","","","1"
"2012-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.7","","","","1"
"2012-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.5","","","","1"
"2012-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.5","","","","1"
"2012-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.1","","","","1"
"2012-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.4","","","","1"
"2012-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.3","","","","1"
"2012-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.8","","","","1"
"2012-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.1","","","","1"
"2012-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.1","","","","1"
"2012-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.2","","","","1"
"2013-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.3","","","","1"
"2013-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.1","","","","1"
"2013-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.1","","","","1"
"2013-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.7","","","","1"
"2013-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.8","","","","1"
"2013-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.0","","","","1"
"2013-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.8","","","","1"
"2013-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.1","","","","1"
"2013-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.0","","","","1"
"2013-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.5","","","","1"
"2013-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.6","","","","1"
"2013-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.4","","","","1"
"2014-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.0","","","","1"
"2014-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.6","","","","1"
"2014-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.5","","","","1"
"2014-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.5","","","","1"
"2014-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.6","","","","1"
"2014-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.9","","","","1"
"2014-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.7","","","","1"
"2014-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.7","","","","1"
"2014-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.8","","","","1"
"2014-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.4","","","","1"
"2014-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.1","","","","1"
"2014-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.4","","","","1"
"2015-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.9","","","","1"
"2015-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.3","","","","1"
"2015-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.6","","","","1"
"2015-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.5","","","","1"
"2015-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.2","","","","1"
"2015-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.5","","","","1"
"2015-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.1","","","","1"
"2015-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.1","","","","1"
"2015-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.6","","","","1"
"2015-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.6","","","","1"
"2015-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.5","","","","1"
"2015-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.8","","","","1"
"2016-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.7","","","","1"
"2016-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.9","","","","1"
"2016-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.0","","","","1"
"2016-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.4","","","","1"
"2016-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.2","","","","1"
"2016-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.4","","","","1"
"2016-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.0","","","","1"
"2016-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.6","","","","1"
"2016-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.6","","","","1"
"2016-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.3","","","","1"
"2016-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.2","","","","1"
"2016-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.2","","","","1"
"2017-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.6","","","","1"
"2017-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.9","","","","1"
"2017-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.9","","","","1"
"2017-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.9","","","","1"
"2017-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.1","","","","1"
"2017-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.7","","","","1"
"2017-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.6","","","","1"
"2017-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.3","","","","1"
"2017-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.4","","","","1"
"2017-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.6","","","","1"
"2017-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.7","","","","1"
"2017-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.0","","","","1"
"2018-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.4","","","","1"
"2018-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.3","","","","1"
"2018-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.0","","","","1"
"2018-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.7","","","","1"
"2018-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.7","","","","1"
"2018-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.0","","","","1"
"2018-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.1","","","","1"
"2018-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.1","","","","1"
"2018-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.2","","","","1"
"2018-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.7","","","","1"
"2018-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.8","","","","1"
"2018-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","61.8","","","","1"
"2019-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.0","","","","1"
"2019-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.4","","","","1"
"2019-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.4","","","","1"
"2019-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.6","","","","1"
"2019-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.8","","","","1"
"2019-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.6","","","","1"
"2019-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.0","","","","1"
"2019-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.0","","","","1"
"2019-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.3","","","","1"
"2019-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.7","","","","1"
"2019-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.9","","","","1"
"2019-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.0","","","","1"
"2020-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.6","","","","1"
"2020-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","62.9","","","","1"
"2020-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","58.8","","","","1"
"2020-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","53.2","","","","1"
"2020-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","51.6","","","","1"
"2020-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","55.0","","","","1"
"2020-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","56.1","","","","1"
"2020-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","58.2","","","","1"
"2020-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.1","","","","1"
"2020-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.7","","","","1"
"2020-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","60.7","","","","1"
"2020-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","59.7","","","","1"


