"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Weekly BCPI"

"DESCRIPTION"
"Weekly Bank of Canada commodity price index."

"SERIES"
"id","label","description"
"W.BCPI","Weekly BCPI Total - v52673503","Weekly Bank of Canada commodity price index - Total"
"W.BCNE","Weekly BCPI Excluding Energy - v52673504","Weekly Bank of Canada commodity price index - Excluding Energy"
"W.ENER","Weekly BCPI Energy - v52673505","Weekly Bank of Canada commodity price index - Energy"
"W.MTLS","Weekly BCPI Metals and Minerals - v52673506","Weekly Bank of Canada commodity price index - Metals and Minerals"
"W.FOPR","Weekly BCPI Forestry - v52673509","Weekly Bank of Canada commodity price index - Forestry"
"W.AGRI","Weekly BCPI Agriculture - v52673507","Weekly Bank of Canada commodity price index - Agriculture"
"W.FISH","Weekly BCPI Fish - v52673508","Weekly Bank of Canada commodity price index - Fish"

"OBSERVATIONS"
"date","W.BCPI","W.BCNE","W.ENER","W.MTLS","W.FOPR","W.AGRI","W.FISH"
"1990-10-10","307.10","230.17","698.89","319.75","269.50","160.17","330.49"
"1990-10-17","303.66","226.16","700.40","306.42","267.17","159.21","330.49"
"1990-10-24","291.81","226.71","616.20","304.93","268.66","160.08","330.49"
"1990-10-31","296.11","226.16","647.64","304.66","268.45","159.04","330.49"
"1990-11-07","293.37","222.16","653.48","296.92","260.82","159.14","363.05"
"1990-11-14","289.28","219.04","644.49","292.26","255.25","158.79","363.05"
"1990-11-21","281.31","216.26","606.86","289.96","250.12","157.62","363.05"
"1990-11-28","284.96","215.74","635.02","285.40","250.20","158.75","363.05"
"1990-12-05","277.64","213.03","601.71","282.04","245.08","157.89","386.15"
"1990-12-12","271.70","214.17","555.92","280.54","247.34","159.32","401.55"
"1990-12-19","274.46","215.17","568.08","280.92","250.19","159.05","401.55"
"1990-12-26","274.84","215.66","567.72","284.56","248.62","159.69","401.55"
"1991-01-02","275.99","216.77","568.88","286.35","250.57","159.33","424.08"
"1991-01-09","273.99","216.73","556.12","288.62","247.53","160.05","457.88"
"1991-01-16","278.36","215.06","595.04","286.19","244.65","159.79","457.88"
"1991-01-23","261.27","213.42","496.44","279.90","244.43","159.52","457.88"
"1991-01-30","260.45","212.36","496.78","276.57","243.86","159.30","457.88"
"1991-02-06","258.03","212.88","479.41","275.93","246.35","158.81","456.43"
"1991-02-13","261.21","214.31","491.21","278.81","248.53","158.81","456.07"
"1991-02-20","258.86","214.67","475.56","280.00","247.15","160.29","456.07"
"1991-02-27","251.59","214.35","435.70","279.59","247.43","159.42","456.07"
"1991-03-06","254.89","215.44","449.17","280.75","247.97","160.82","474.06"
"1991-03-13","253.64","214.98","444.29","279.80","245.98","161.99","478.55"
"1991-03-20","256.46","216.41","453.59","278.34","250.28","162.73","478.55"
"1991-03-27","256.16","217.45","447.11","277.65","253.62","162.87","478.55"
"1991-04-03","254.85","216.94","442.15","279.36","248.91","165.41","442.58"
"1991-04-10","256.18","216.34","452.33","280.27","247.56","164.86","418.60"
"1991-04-17","259.19","216.43","469.05","280.17","247.54","165.18","418.60"
"1991-04-24","257.53","215.52","463.77","278.43","246.29","165.03","418.60"
"1991-05-01","256.87","214.68","463.92","275.00","245.02","166.07","425.74"
"1991-05-08","256.16","213.08","467.43","273.16","240.09","167.19","454.26"
"1991-05-15","256.15","214.15","462.35","270.51","244.49","167.62","454.26"
"1991-05-22","257.86","216.30","462.03","265.97","255.81","165.84","454.26"
"1991-05-29","258.45","216.98","462.23","264.47","259.01","165.78","454.26"
"1991-06-05","257.84","216.34","461.70","262.93","261.79","165.06","342.95"
"1991-06-12","256.49","217.21","450.09","266.99","263.39","164.89","268.73"
"1991-06-19","255.81","217.01","447.19","269.35","261.68","164.28","268.73"
"1991-06-26","254.88","215.33","449.57","268.27","259.53","162.40","268.73"
"1991-07-03","253.94","213.09","454.58","271.45","255.17","158.22","269.97"
"1991-07-10","253.55","211.67","459.06","273.17","251.46","156.63","270.80"
"1991-07-17","253.98","210.80","465.78","270.13","250.53","157.09","270.80"
"1991-07-24","250.79","206.72","466.91","267.91","241.29","155.97","270.80"
"1991-07-31","250.47","207.01","463.58","264.69","241.33","158.81","270.80"
"1991-08-07","245.42","202.86","454.09","263.78","232.70","159.13","182.69"
"1991-08-14","245.07","201.88","456.82","263.98","234.72","154.35","182.69"
"1991-08-21","244.06","200.05","459.97","262.36","232.95","152.06","182.69"
"1991-08-28","244.57","200.35","461.50","261.09","231.12","155.43","182.69"
"1991-09-04","244.15","198.69","467.47","259.57","228.70","153.81","192.14"
"1991-09-11","242.88","198.22","462.10","260.39","227.63","152.78","198.45"
"1991-09-18","242.63","197.47","464.40","257.44","225.58","154.61","198.45"
"1991-09-25","241.58","195.40","468.75","256.25","224.03","151.16","198.45"
"1991-10-02","244.19","197.21","475.34","255.57","225.51","153.82","245.48"
"1991-10-09","247.05","198.10","488.54","254.40","224.71","155.83","316.02"
"1991-10-16","247.64","197.50","495.53","254.50","224.86","153.93","316.02"
"1991-10-23","249.32","198.64","500.03","258.19","226.80","152.79","316.02"
"1991-10-30","247.71","198.07","492.87","256.80","230.06","149.04","316.02"
"1991-11-06","249.42","197.61","506.34","256.20","228.69","148.87","344.75"
"1991-11-13","246.47","196.03","496.13","254.77","226.65","147.28","351.94"
"1991-11-20","247.60","198.19","491.50","256.46","230.76","148.22","351.94"
"1991-11-27","246.48","199.14","479.42","257.03","232.45","148.81","351.94"
"1991-12-04","247.72","201.31","474.30","255.90","233.43","152.81","426.41"
"1991-12-11","244.94","201.69","456.89","253.80","232.19","154.00","529.84"
"1991-12-18","243.66","200.24","456.47","251.42","229.95","153.71","529.84"
"1991-12-25","241.64","200.10","445.08","252.36","228.65","153.94","529.84"
"1992-01-01","241.82","200.70","443.24","252.24","229.84","154.40","535.22"
"1992-01-08","241.67","200.50","443.48","250.43","229.15","155.11","556.70"
"1992-01-15","241.66","201.95","436.57","252.32","229.64","157.46","556.70"
"1992-01-22","246.45","206.43","442.98","258.94","237.06","158.27","556.70"
"1992-01-29","249.05","209.15","445.18","262.49","241.16","159.52","556.70"
"1992-02-05","248.42","210.71","434.69","259.95","244.35","161.55","590.25"
"1992-02-12","248.96","211.78","432.92","261.47","242.27","165.03","612.62"
"1992-02-19","247.12","211.19","425.56","264.19","239.64","164.19","612.62"
"1992-02-26","245.84","211.33","418.01","264.62","242.19","161.73","612.62"
"1992-03-04","245.60","211.09","417.74","264.54","241.53","161.54","621.96"
"1992-03-11","245.95","212.01","415.71","262.50","246.11","160.82","628.18"
"1992-03-18","247.99","212.94","422.71","261.24","249.60","160.83","628.18"
"1992-03-25","247.55","212.54","422.02","261.47","247.10","161.99","628.18"
"1992-04-01","248.04","211.90","427.46","262.28","244.65","161.76","640.27"
"1992-04-08","252.18","213.86","441.48","263.16","247.26","162.98","688.63"
"1992-04-15","252.22","214.50","438.82","263.96","246.20","165.28","688.63"
"1992-04-22","252.63","214.96","439.07","263.70","246.19","166.76","688.63"
"1992-04-29","252.26","213.89","441.76","263.36","245.19","164.97","688.63"
"1992-05-06","253.40","212.75","453.25","262.57","240.94","169.03","592.11"
"1992-05-13","254.60","214.04","454.09","262.45","243.84","170.46","567.98"
"1992-05-20","254.27","214.98","448.03","264.28","244.34","171.42","567.98"
"1992-05-27","254.57","213.14","458.14","264.84","240.18","169.99","567.98"
"1992-06-03","257.95","213.51","475.66","264.99","240.41","169.80","602.33"
"1992-06-10","260.09","214.56","483.09","263.82","241.62","171.79","625.22"
"1992-06-17","259.70","214.50","481.07","263.04","243.85","169.82","625.22"
"1992-06-24","260.62","214.96","484.30","261.09","246.07","170.20","625.22"
"1992-07-01","260.19","215.89","477.34","265.92","245.60","170.33","613.82"
"1992-07-08","260.20","218.17","466.70","269.81","247.66","173.36","568.23"
"1992-07-15","255.93","213.93","462.09","268.99","243.96","165.57","568.23"
"1992-07-22","255.50","212.37","466.95","272.41","237.29","165.71","568.23"
"1992-07-29","255.66","211.90","470.08","273.76","236.86","163.94","568.23"
"1992-08-05","254.99","211.15","469.78","271.85","239.74","161.19","532.19"
"1992-08-12","254.77","211.32","467.68","270.77","241.21","161.61","508.16"
"1992-08-19","253.76","209.37","471.16","267.55","241.42","158.05","508.16"
"1992-08-26","256.79","212.95","471.62","268.68","244.73","164.02","508.16"
"1992-09-02","258.91","214.75","475.33","268.43","252.46","161.44","516.30"
"1992-09-09","261.64","215.94","485.45","266.43","256.51","161.82","528.50"
"1992-09-16","261.05","214.26","490.19","264.57","254.60","160.27","528.50"
"1992-09-23","257.02","209.93","487.69","264.28","243.23","159.35","528.50"
"1992-09-30","254.40","207.63","483.52","262.62","240.01","157.17","528.50"
"1992-10-07","255.55","205.69","500.38","257.12","237.00","158.08","536.28"
"1992-10-14","255.55","204.82","504.98","252.92","237.76","157.68","536.28"
"1992-10-21","254.80","204.36","502.75","248.69","236.74","160.27","536.28"
"1992-10-28","252.88","204.56","489.87","247.64","239.52","158.80","536.28"
"1992-11-04","252.68","206.14","480.66","245.64","244.46","159.82","536.46"
"1992-11-11","252.42","206.50","477.30","240.40","249.02","160.19","536.57"
"1992-11-18","252.83","207.83","473.19","239.81","249.94","163.49","536.57"
"1992-11-25","253.77","208.82","473.92","241.13","252.89","162.54","536.57"
"1992-12-02","255.13","211.88","467.13","245.02","255.07","165.11","582.52"
"1992-12-09","252.53","211.30","454.99","244.20","251.87","165.32","651.44"
"1992-12-16","253.72","212.12","457.95","244.96","253.73","165.29","651.44"
"1992-12-23","258.25","215.60","467.53","247.12","262.17","165.53","651.44"
"1992-12-30","259.20","216.98","466.50","247.54","266.61","164.98","651.44"
"1993-01-06","256.28","215.95","454.77","248.70","264.42","163.32","654.16"
"1993-01-13","257.03","218.78","446.09","246.72","270.02","166.80","654.84"
"1993-01-20","256.05","217.69","445.56","244.79","266.80","168.07","654.84"
"1993-01-27","255.18","214.73","454.16","244.32","259.12","167.51","654.84"
"1993-02-03","258.79","218.23","458.49","244.83","270.60","165.77","668.80"
"1993-02-10","263.10","224.60","453.73","245.96","290.07","164.66","678.11"
"1993-02-17","267.78","231.58","448.85","246.13","309.74","166.22","678.11"
"1993-02-24","271.95","236.43","450.60","245.66","324.20","167.39","678.11"
"1993-03-03","275.18","237.73","462.31","241.46","331.62","167.61","681.36"
"1993-03-10","279.66","242.05","467.92","240.07","345.76","168.70","683.52"
"1993-03-17","277.68","240.71","463.06","239.89","341.84","168.42","683.52"
"1993-03-24","274.61","238.01","458.06","241.38","327.50","171.34","683.52"
"1993-03-31","273.03","234.88","462.97","240.95","318.15","170.99","683.52"
"1993-04-07","270.15","229.84","469.36","240.45","305.44","169.97","621.96"
"1993-04-14","266.56","225.73","467.83","239.38","292.04","171.14","621.96"
"1993-04-21","265.88","225.82","463.66","236.78","295.39","170.25","621.96"
"1993-04-28","262.24","221.23","464.17","238.62","283.76","166.99","621.96"
"1993-05-05","262.76","219.25","476.41","240.91","275.07","167.76","630.03"
"1993-05-12","257.86","212.76","479.18","240.09","252.30","171.77","635.41"
"1993-05-19","256.37","213.49","466.94","241.58","252.34","172.90","635.41"
"1993-05-26","257.25","214.09","469.07","242.57","255.12","171.02","635.41"
"1993-06-02","255.13","211.93","467.21","241.85","253.58","167.29","625.89"
"1993-06-09","253.19","213.38","449.07","243.90","256.45","167.55","611.62"
"1993-06-16","251.69","213.63","439.51","241.64","257.69","168.46","611.62"
"1993-06-23","250.87","213.72","434.58","243.60","253.40","171.55","611.62"
"1993-06-30","246.40","207.78","436.52","245.95","237.35","169.70","611.62"
"1993-07-07","243.88","206.91","426.30","250.57","230.99","173.06","529.24"
"1993-07-14","242.40","205.90","422.62","249.60","230.85","170.94","529.24"
"1993-07-21","245.36","210.92","416.70","247.45","243.91","172.85","529.24"
"1993-07-28","251.94","217.55","423.72","247.55","257.13","177.98","529.24"
"1993-08-04","251.13","215.91","426.35","250.80","258.31","170.76","513.86"
"1993-08-11","249.50","214.48","423.72","244.29","255.87","173.55","503.61"
"1993-08-18","247.20","210.42","428.98","240.42","244.82","175.70","503.61"
"1993-08-25","246.96","209.45","432.03","239.68","246.12","172.11","503.61"
"1993-09-01","250.99","213.33","437.01","238.44","258.05","171.89","507.92"
"1993-09-08","249.69","213.22","430.33","236.35","257.46","173.05","525.15"
"1993-09-15","249.46","214.65","422.81","230.98","267.30","171.22","525.15"
"1993-09-22","249.04","212.38","430.45","228.60","267.15","166.82","525.15"
"1993-09-29","251.45","214.05","436.36","227.26","272.93","167.04","525.15"
"1993-10-06","247.47","209.67","433.91","225.43","261.84","165.25","572.79"
"1993-10-13","248.71","211.54","432.35","229.35","261.03","168.15","584.70"
"1993-10-20","249.90","214.17","427.26","231.77","267.14","168.10","584.70"
"1993-10-27","252.45","218.95","420.52","230.09","278.97","171.43","584.70"
"1993-11-03","253.98","220.78","420.94","226.84","288.07","170.78","577.67"
"1993-11-10","257.61","225.55","420.31","230.17","297.40","173.29","572.99"
"1993-11-17","257.00","224.93","419.62","229.54","293.69","175.24","572.99"
"1993-11-24","257.34","226.41","415.38","230.74","295.75","176.58","572.99"
"1993-12-01","258.69","230.98","404.29","229.44","309.19","178.27","572.33"
"1993-12-08","260.05","233.63","400.94","234.52","314.33","177.55","569.67"
"1993-12-15","258.08","231.58","398.96","239.05","306.61","175.53","569.67"
"1993-12-22","260.36","236.17","392.99","241.58","318.18","176.30","569.67"
"1993-12-29","262.57","238.97","393.47","243.06","322.46","179.04","569.67"
"1994-01-05","263.40","240.62","391.55","244.29","325.68","178.84","609.40"
"1994-01-12","260.89","237.40","391.44","244.88","313.75","179.81","635.88"
"1994-01-19","261.54","238.34","391.03","251.15","307.05","184.63","635.88"
"1994-01-26","262.21","238.47","393.89","250.36","306.97","185.65","635.88"
"1994-02-02","262.25","235.92","404.07","253.33","299.08","184.75","613.49"
"1994-02-09","265.54","239.94","405.03","256.87","309.81","183.97","579.90"
"1994-02-16","262.62","240.09","389.77","253.01","312.72","184.31","579.90"
"1994-02-23","263.98","242.05","389.09","256.43","320.41","179.94","579.90"
"1994-03-02","264.06","240.52","395.27","255.09","316.58","179.82","593.57"
"1994-03-09","262.21","239.32","390.65","252.79","314.31","179.65","614.08"
"1994-03-16","262.79","239.06","394.55","255.62","313.00","178.18","614.08"
"1994-03-23","263.05","237.77","400.83","259.63","306.53","178.06","614.08"
"1994-03-30","260.59","236.18","394.63","259.00","304.23","176.24","614.08"
"1994-04-06","257.83","232.86","393.64","256.61","298.15","174.53","611.35"
"1994-04-13","255.54","229.81","394.02","255.16","288.93","176.11","610.67"
"1994-04-20","255.52","227.06","405.10","252.26","281.66","177.73","610.67"
"1994-04-27","254.12","223.51","412.65","250.26","270.02","181.24","610.67"
"1994-05-04","258.57","230.61","406.49","255.01","286.34","181.59","601.92"
"1994-05-11","263.88","235.45","414.43","259.33","300.82","177.84","596.09"
"1994-05-18","264.90","235.55","419.40","265.89","296.93","177.54","596.09"
"1994-05-25","268.99","239.51","424.54","270.05","309.67","173.42","596.09"
"1994-06-01","268.81","240.97","417.63","267.90","315.42","173.30","599.94"
"1994-06-08","268.16","242.71","407.40","267.23","318.89","174.83","615.32"
"1994-06-15","271.30","244.19","417.55","273.76","320.31","173.30","615.32"
"1994-06-22","271.88","241.25","432.51","278.44","311.91","170.22","615.32"
"1994-06-29","264.13","234.49","419.71","277.16","301.42","162.67","615.32"
"1994-07-06","264.91","234.70","422.94","279.19","302.95","160.79","610.26"
"1994-07-13","266.12","234.87","428.72","280.03","302.98","160.74","608.99"
"1994-07-20","268.85","238.97","426.03","282.24","309.97","163.87","608.99"
"1994-07-27","266.31","236.43","423.10","279.00","307.61","161.24","608.99"
"1994-08-03","264.56","232.21","431.66","274.84","302.93","156.82","612.14"
"1994-08-10","266.04","236.26","422.42","272.48","310.70","161.78","614.24"
"1994-08-17","264.66","238.26","407.09","272.50","315.76","162.51","614.24"
"1994-08-24","261.80","237.10","397.14","274.41","314.52","159.48","614.24"
"1994-08-31","261.22","236.03","398.40","278.50","308.88","159.25","614.24"
"1994-09-07","261.29","237.77","391.99","283.54","315.04","155.55","613.21"
"1994-09-14","257.84","234.24","388.29","286.15","300.70","157.61","613.21"
"1994-09-21","253.83","229.81","385.36","287.94","290.63","154.34","613.21"
"1994-09-28","255.42","229.86","393.23","290.58","289.97","153.62","613.21"
"1994-10-05","255.03","230.27","389.67","290.10","295.00","150.76","601.37"
"1994-10-12","254.66","232.15","380.52","291.91","298.55","151.59","593.47"
"1994-10-19","256.37","236.67","371.96","294.99","310.19","151.24","593.47"
"1994-10-26","261.34","241.81","377.17","300.43","319.13","153.54","593.47"
"1994-11-02","266.90","244.66","393.73","307.26","322.72","153.63","608.22"
"1994-11-09","269.34","244.91","404.78","309.64","321.28","153.65","630.34"
"1994-11-16","267.50","245.15","394.80","313.14","321.77","152.12","630.34"
"1994-11-23","268.94","247.06","394.66","318.16","322.28","153.77","630.34"
"1994-11-30","267.43","244.87","395.47","314.22","318.78","153.34","630.34"
"1994-12-07","266.49","244.27","393.04","315.63","315.42","154.77","598.15"
"1994-12-14","264.75","242.26","392.04","313.24","309.18","156.35","598.15"
"1994-12-21","265.49","243.67","390.38","316.44","307.86","159.35","598.15"
"1994-12-28","269.18","246.49","397.99","319.23","311.36","161.86","598.15"
