Date,Exchange Rate,Prime_Rate,INDINF_CPI_Q,GDP,W.MTLS,Open,Gold_Price_in_USD,Ontario_population,Ontario_Immigrants_International,Ontario_Emigrants_International,Ontario_In_migrant_Interprovincial,Ontario_Out_migrant_Interprovincial,Crime_severity_index_toronto,Toronto_median_age,UT_Graduate_Enrolment,UT_Undergraduate_Enrolment,UT_Total_Enrolment,Ryerson_Total_Enrolment,York_Total_Enrolment,Unemployment_rate_toronto,Participation_rate_toronto,Employment_rate_toronto,Toronto_population,Sales_Total,Avg_Price_Month,New Units Number (Plan for construction),New Units Number (construction complete),Prime_Rate_2,Bank_of_Canada_Overnight_Rate
2020-02-01,1.3283174500000006,3.95,1.2250911629018215,46465.307781649244,587.35,9419.153114631577,1594.5625,14702510.438482884,27650.2068742357,3758.4665174948777,19293.474246918297,21447.572031791082,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,5.5,66.6,62.9,6555205.0,1335.0,722674.6517,3116.0,2623.0,3.95,1.75
2020-03-01,1.3940388636363634,3.325,0.501479142427518,43341.52613240418,574.36,7748.3953523636355,1589.7304545454544,14714050.05829904,20930.11099343681,1502.5926602734764,21186.95108368101,23086.19222626896,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,7.4,63.5,58.8,6555205.0,1402.0,712745.8474,2142.0,2131.0,2.45,0.25
2020-04-01,1.4074347,2.45,0.0,38495.18118466899,567.884,8282.73770004762,1675.720454545455,14723497.0,16178.0,60.0,21945.0,23380.0,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,11.1,59.8,53.2,6555205.0,482.0,612300.5021,5352.0,2640.0,2.45,0.25
2020-05-01,1.3960658000000001,2.45,-0.14386967487444896,40159.082462253195,569.8375,9092.6210937,1713.6833333333332,14729516.88742823,14751.370841521504,-83.27177713044046,21264.69382653794,22088.634763110713,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,15.4,61.0,51.6,6555205.0,727.0,674028.0977,2105.0,2586.0,2.45,0.25
2020-06-01,1.3554047727272729,2.45,0.013943476480576636,42577.70731707317,580.55,9828.108798,1730.815909090909,14732711.543273285,16062.968064066325,858.1067027576521,19302.073497538106,19392.3085008682,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,14.2,64.1,55.0,6555205.0,1287.0,672465.0528,3623.0,2208.0,2.45,0.25
2020-07-01,1.3506011304347825,2.45,0.2,43500.1800232288,607.26,10491.728116090911,1836.408260869565,14734014.0,17232.0,1658.0,17328.0,16978.0,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,14.6,65.7,56.1,6555205.0,1689.0,682999.5867,3929.0,3164.0,2.45,0.25
2020-08-01,1.3234563333333333,2.45,0.3803683342531513,43904.52148664344,641.655,11188.406808000002,1966.6176190476192,14733711.584917834,17844.25526834834,2164.6151600969515,15412.2631132285,14951.058361507949,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,13.0,66.9,58.2,6555205.0,1536.0,673173.9453,6618.0,2689.0,2.45,0.25
2020-09-01,1.321740909090909,2.45,0.54865167588692,44363.54587688734,642.286,11119.767624666667,1922.1013636363632,14732372.794690708,17850.999836294162,2346.0441346641437,13622.700353710145,13399.63010611616,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,11.0,67.5,60.1,6555205.0,1549.0,686191.4216,3490.0,3922.0,2.45,0.25
2020-10-01,1.3213382727272727,2.45,0.7,44628.0081300813,644.0925,11455.091752545455,1897.330909090909,14733506.0,17281.0,2212.0,12011.0,12351.0,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,10.7,68.0,60.7,6555205.0,1438.0,668160.6273,3550.0,2872.0,2.45,0.25
2020-11-01,1.307030142857143,2.45,0.7,45052.95818815331,652.8825,11786.198535150002,1866.6552380952382,14737748.310061969,17281.0,2212.0,12011.0,12351.0,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,10.4,67.7,60.7,6555205.0,1375.0,640207.7862,3272.0,2295.0,2.45,0.25
2020-12-01,1.281517090909091,2.45,0.7,45143.29965156795,669.8059999999999,12605.309526045456,1852.8952173913044,14744826.027453274,17281.0,2212.0,12011.0,12351.0,54.18,40.4,19184.0,63127.0,82311.0,41721.0,55600.0,10.8,67.0,59.7,6555205.0,1551.0,625828.1154,2876.0,1903.0,2.45,0.25
