Date,Area_Code,Total_Condo_Sold_Number,Avg_Price,Med_Price
2002-01-01,W03,4,155725,158450
2002-01-01,W01,5,172496,175100
2002-01-01,W02,4,256500,256000
2002-01-01,W04,20,132680,142000
2002-01-01,W05,22,106659,106000
2002-01-01,W06,19,252763,248000
2002-01-01,W07,5,186080,198900
2002-01-01,E11,17,138394,140000
2002-01-01,W10,47,129195,130000
2002-01-01,C02,11,267818,230000
2002-01-01,E02,3,205467,251900
2002-01-01,C01,108,237455,219750
2002-01-01,W09,14,121600,100500
2002-01-01,C03,6,380833,330000
2002-01-01,C04,9,237166,186000
2002-01-01,C06,1,170000,170000
2002-01-01,C07,19,230489,238800
2002-01-01,C08,62,243968,212200
2002-01-01,C09,7,450129,449000
2002-01-01,C10,24,287977,235000
2002-01-01,C11,13,144260,128000
2002-01-01,C12,5,395180,369900
2002-01-01,C13,18,218994,197500
2002-01-01,C14,42,229457,228000
2002-01-01,C15,16,162838,163500
2002-01-01,E01,1,118500,118500
2002-01-01,E03,33,143815,140000
2002-01-01,W08,30,170560,159000
2002-02-01,E02,2,220500,220500
2002-02-01,C02,20,345388,358000
2002-02-01,W07,1,169000,169000
2002-02-01,W06,41,259028,212000
2002-02-01,W05,26,114438,116250
2002-02-01,W04,32,136438,139500
2002-02-01,W03,10,159290,156750
2002-02-01,W02,5,233980,233000
2002-02-01,W01,12,199028,186500
2002-02-01,E11,26,131663,137550
2002-02-01,E10,5,132200,130000
2002-02-01,E09,35,182337,195000
2002-02-01,E08,25,146816,148000
2002-02-01,E07,42,164652,167000
2002-02-01,E06,2,156500,156500
2002-02-01,E05,41,161859,155000
2002-02-01,E04,26,138154,139000
2002-02-01,E03,37,146300,141000
2002-02-01,E01,3,217067,225400
2002-02-01,C15,24,204885,167250
2002-02-01,C14,64,232940,217500
2002-02-01,C13,26,253073,212500
2002-02-01,C12,10,503630,426500
2002-02-01,C11,11,181278,180705
2002-02-01,C10,18,260728,245000
2002-02-01,C09,3,625007,436000
2002-02-01,C08,103,237007,220000
2002-02-01,C07,30,236993,231000
2002-02-01,C06,1,198000,198000
2002-02-01,C04,10,213660,215250
2002-02-01,C03,4,271000,263000
2002-02-01,C01,147,250252,229000
2002-02-01,W10,48,131921,135500
2002-02-01,W09,24,151121,120750
2002-02-01,W08,43,216033,178500
2002-03-01,W10,48,136347,137625
2002-03-01,E01,4,224725,207500
2002-03-01,C15,30,214790,171249
2002-03-01,C14,78,244410,231400
2002-03-01,C13,30,205597,184500
2002-03-01,C12,7,527957,426800
2002-03-01,C10,19,260484,249900
2002-03-01,C09,11,329470,300000
2002-03-01,C08,100,241928,224000
2002-03-01,C07,29,245185,232000
2002-03-01,C06,1,200000,200000
2002-03-01,C04,16,269031,206000
2002-03-01,C03,4,452500,475000
2002-03-01,C02,25,255924,213000
2002-03-01,C01,161,259235,230000
2002-03-01,E02,4,271525,272550
2002-03-01,E03,40,140740,135694
2002-03-01,C11,25,150248,143000
2002-03-01,E05,46,194836,185400
2002-03-01,E04,47,144409,142000
2002-03-01,W09,23,129248,123000
2002-03-01,W08,34,225391,179950
2002-03-01,W07,3,260500,139000
2002-03-01,W06,44,263645,232750
2002-03-01,W04,27,134389,135000
2002-03-01,W03,10,152960,140750
2002-03-01,W05,45,121321,124000
2002-03-01,W01,13,210173,215000
2002-03-01,E11,43,140593,146500
2002-03-01,E10,1,135000,135000
2002-03-01,E09,48,166677,167000
2002-03-01,E08,36,146928,145000
2002-03-01,E07,43,163209,164500
2002-03-01,E06,3,165500,175000
2002-03-01,W02,1,307000,307000
2002-04-01,W01,17,221735,199900
2002-04-01,E07,52,172922,169000
2002-04-01,E08,45,153567,150200
2002-04-01,E09,42,181745,183000
2002-04-01,E10,8,139125,139500
2002-04-01,E11,30,144460,144500
2002-04-01,W02,3,237333,242000
2002-04-01,W10,43,133335,136000
2002-04-01,W04,15,121023,133000
2002-04-01,W05,41,118495,122000
2002-04-01,W06,49,254620,233000
2002-04-01,W07,5,191900,200000
2002-04-01,W08,43,203442,170000
2002-04-01,W09,30,129257,107950
2002-04-01,W03,5,126820,107500
2002-04-01,E06,6,198933,179500
2002-04-01,E05,62,190365,170750
2002-04-01,E04,38,150900,152100
2002-04-01,C01,198,261948,226000
2002-04-01,C02,28,394145,305000
2002-04-01,C03,5,397200,380000
2002-04-01,C04,18,356299,304000
2002-04-01,C06,2,190250,190250
2002-04-01,C07,23,244248,223500
2002-04-01,C08,120,243600,219750
2002-04-01,C09,9,440611,415000
2002-04-01,E03,46,165587,152000
2002-04-01,C11,20,143425,135500
2002-04-01,C12,13,540700,418000
2002-04-01,C13,29,224407,220800
2002-04-01,C14,68,233510,228500
2002-04-01,C15,34,186726,178900
2002-04-01,E01,5,267780,283000
2002-04-01,C10,26,346834,268062
2002-04-01,E02,5,250920,214000
2002-05-01,E08,32,153872,161194
2002-05-01,E09,37,171770,171000
2002-05-01,E10,3,137667,135000
2002-05-01,E11,26,141430,142044
2002-05-01,W01,12,208542,197050
2002-05-01,W02,3,257667,235000
2002-05-01,W05,42,118651,126500
2002-05-01,W04,20,136738,142750
2002-05-01,E07,55,173369,173000
2002-05-01,W06,52,282306,262000
2002-05-01,W07,8,235969,212500
2002-05-01,W08,46,194922,167250
2002-05-01,W09,24,150171,118000
2002-05-01,W10,59,134767,135000
2002-05-01,W03,8,156938,148750
2002-05-01,E06,6,187583,179500
2002-05-01,E01,1,180000,180000
2002-05-01,E04,29,142133,145000
2002-05-01,C01,168,259608,217500
2002-05-01,C02,25,442808,335000
2002-05-01,C03,4,395000,407500
2002-05-01,C04,17,299912,250000
2002-05-01,C06,4,204209,194167
2002-05-01,C07,40,247436,225000
2002-05-01,E05,55,191354,170000
2002-05-01,C08,98,249470,224500
2002-05-01,C10,20,253788,243625
2002-05-01,C12,5,766600,470000
2002-05-01,C13,20,242764,225250
2002-05-01,C14,87,238937,237000
2002-05-01,C15,32,234388,204500
2002-05-01,E02,5,296180,275000
2002-05-01,C09,13,333877,320000
2002-05-01,C11,28,152261,136750
2002-05-01,E03,31,162819,154000
2002-06-01,W10,39,135977,135000
2002-06-01,E07,34,168400,172000
2002-06-01,E08,33,163470,158000
2002-06-01,E09,37,170405,158000
2002-06-01,E10,2,145500,145500
2002-06-01,E11,26,140200,153400
2002-06-01,C01,179,258923,225000
2002-06-01,E06,1,163000,163000
2002-06-01,W02,4,233900,234800
2002-06-01,W04,27,133030,134900
2002-06-01,W05,22,123068,127250
2002-06-01,W06,22,270148,243000
2002-06-01,W07,2,145950,145950
2002-06-01,W08,26,194435,172200
2002-06-01,W09,26,122900,109000
2002-06-01,W03,7,164836,175000
2002-06-01,E05,45,184338,180000
2002-06-01,W01,11,202168,194000
2002-06-01,E03,31,149276,147000
2002-06-01,E04,28,140411,145000
2002-06-01,C02,17,308606,270000
2002-06-01,C03,6,379500,370000
2002-06-01,C04,11,372718,269000
2002-06-01,C06,1,210000,210000
2002-06-01,C08,98,242659,218500
2002-06-01,C09,12,350182,344500
2002-06-01,C07,33,225515,220000
2002-06-01,C11,16,152981,143500
2002-06-01,C12,13,423154,332000
2002-06-01,C13,24,247438,217500
2002-06-01,C14,55,235191,230000
2002-06-01,C15,29,216834,194500
2002-06-01,E01,3,222667,225000
2002-06-01,E02,3,208833,207500
2002-06-01,C10,17,273894,268000
2002-07-01,C12,3,496333,689000
2002-07-01,E02,4,328150,339250
2002-07-01,E01,2,123750,123750
2002-07-01,C15,21,186848,167000
2002-07-01,C14,43,225865,229000
2002-07-01,C13,14,248093,237000
2002-07-01,C11,11,144315,145000
2002-07-01,C02,9,342222,285000
2002-07-01,C09,4,234450,246650
2002-07-01,C08,63,228071,210000
2002-07-01,C07,24,245177,242500
2002-07-01,C06,1,179000,179000
2002-07-01,C04,15,406253,245000
2002-07-01,C03,5,250900,240000
2002-07-01,C10,13,363646,267500
2002-07-01,E04,24,143325,148250
2002-07-01,E03,20,154395,145000
2002-07-01,E06,2,172000,172000
2002-07-01,C01,109,257050,225000
2002-07-01,W09,15,149993,131000
2002-07-01,W08,16,174125,161750
2002-07-01,W07,1,208000,208000
2002-07-01,W06,28,276321,263000
2002-07-01,W05,16,120231,130750
2002-07-01,W04,10,130650,132000
2002-07-01,W03,2,159400,159400
2002-07-01,W02,3,261050,304650
2002-07-01,W01,3,239267,311000
2002-07-01,E11,14,136900,135000
2002-07-01,E10,0,0,0
2002-07-01,E09,24,179070,189750
2002-07-01,E08,13,151731,161000
2002-07-01,E07,28,173368,168500
2002-07-01,E05,28,179493,165750
2002-07-01,W10,29,137034,140000
2002-08-01,W10,34,134360,135000
2002-08-01,C02,14,297143,202500
2002-08-01,W08,25,212918,166000
2002-08-01,W07,4,236000,211000
2002-08-01,W06,20,273148,258000
2002-08-01,W05,27,128211,131000
2002-08-01,W04,16,142219,140000
2002-08-01,W03,9,149067,145000
2002-08-01,W02,2,310000,310000
2002-08-01,W01,5,234500,227000
2002-08-01,E11,30,142966,147000
2002-08-01,E10,2,128200,128200
2002-08-01,E09,25,166140,164000
2002-08-01,E08,22,151150,157750
2002-08-01,E07,34,176112,173750
2002-08-01,E06,1,184900,184900
2002-08-01,E05,26,200277,194000
2002-08-01,E04,28,146886,149250
2002-08-01,E03,33,145862,145000
2002-08-01,C03,5,409520,440000
2002-08-01,C04,11,247663,255000
2002-08-01,C06,2,183250,183250
2002-08-01,C07,32,229159,211500
2002-08-01,C08,67,226740,218000
2002-08-01,C09,11,337927,359000
2002-08-01,C01,130,250725,227000
2002-08-01,C10,17,310735,265000
2002-08-01,C12,3,301667,360000
2002-08-01,C13,15,221413,212000
2002-08-01,C14,62,242447,233000
2002-08-01,C15,16,187831,184500
2002-08-01,E01,0,0,0
2002-08-01,E02,4,258125,217500
2002-08-01,C11,16,160331,138500
2002-08-01,W09,17,153029,120000
2002-09-01,E03,34,161082,152250
2002-09-01,E06,1,289900,289900
2002-09-01,C06,1,177000,177000
2002-09-01,C07,33,224133,211000
2002-09-01,C08,63,228347,213000
2002-09-01,C09,6,449317,407450
2002-09-01,C10,17,243012,238800
2002-09-01,C11,20,123040,114500
2002-09-01,C12,0,0,0
2002-09-01,C13,18,235591,202995
2002-09-01,C14,65,251938,230000
2002-09-01,C15,13,196369,185000
2002-09-01,E01,3,157333,207000
2002-09-01,E02,1,314000,314000
2002-09-01,E04,19,155705,160000
2002-09-01,E05,37,188657,185000
2002-09-01,C02,25,348544,287000
2002-09-01,C01,146,243941,227200
2002-09-01,E07,30,169647,165900
2002-09-01,W10,38,138955,140500
2002-09-01,W09,21,136640,111000
2002-09-01,W08,34,221394,182000
2002-09-01,W07,2,316500,316500
2002-09-01,W06,25,315152,223000
2002-09-01,W05,12,127717,133000
2002-09-01,C04,12,333208,307250
2002-09-01,W04,13,126508,134000
2002-09-01,W02,3,267000,314000
2002-09-01,W01,12,231108,218250
2002-09-01,E11,14,139207,140950
2002-09-01,E10,4,131375,133750
2002-09-01,E09,33,174881,168000
2002-09-01,E08,16,161175,145450
2002-09-01,W03,5,171200,170000
2002-09-01,C03,4,308125,288750
2002-10-01,C03,5,480100,482500
2002-10-01,C02,24,366688,288000
2002-10-01,C01,134,265164,222400
2002-10-01,W10,35,133760,140000
2002-10-01,W08,37,207653,179500
2002-10-01,W07,4,299250,238500
2002-10-01,W06,23,327560,257000
2002-10-01,W05,29,111545,106000
2002-10-01,W04,26,128054,129250
2002-10-01,W03,11,155091,170000
2002-10-01,W02,2,215000,215000
2002-10-01,W01,13,200946,185000
2002-10-01,E11,29,142772,154000
2002-10-01,E10,3,124333,133000
2002-10-01,E09,35,176607,180000
2002-10-01,E08,25,163260,152000
2002-10-01,E07,41,167641,163800
2002-10-01,E06,2,235500,235500
2002-10-01,W09,23,140185,116000
2002-10-01,E05,51,191814,180000
2002-10-01,E03,38,151089,145000
2002-10-01,E02,3,263700,335000
2002-10-01,E01,6,227250,232500
2002-10-01,C15,27,203346,176000
2002-10-01,C14,91,236722,225000
2002-10-01,C13,19,225231,210500
2002-10-01,C12,4,800500,752500
2002-10-01,C11,10,157910,167000
2002-10-01,C10,22,260125,251750
2002-10-01,C09,9,489778,320000
2002-10-01,C08,88,240317,216000
2002-10-01,C07,23,242230,229000
2002-10-01,C06,2,188500,188500
2002-10-01,C04,22,343672,259745
2002-10-01,E04,34,145543,148000
2002-11-01,C03,2,306590,306590
2002-11-01,C04,15,285217,268000
2002-11-01,W10,31,135031,140000
2002-11-01,C06,1,218000,218000
2002-11-01,C07,29,242890,221000
2002-11-01,C08,83,252299,234000
2002-11-01,C09,18,333417,312500
2002-11-01,C10,20,284125,281000
2002-11-01,C11,22,147882,143500
2002-11-01,C12,4,714500,640000
2002-11-01,C13,24,217575,182250
2002-11-01,C14,61,245070,232000
2002-11-01,C15,30,208517,187000
2002-11-01,E01,3,252333,321000
2002-11-01,E02,3,264333,290000
2002-11-01,E03,33,156686,153500
2002-11-01,C02,18,393508,323750
2002-11-01,C01,110,265589,223000
2002-11-01,E05,36,181684,171450
2002-11-01,E07,41,169078,171500
2002-11-01,E08,26,157894,148000
2002-11-01,E09,43,168161,173000
2002-11-01,E10,0,0,0
2002-11-01,E11,19,135768,143000
2002-11-01,W01,8,211438,188750
2002-11-01,W02,2,249900,249900
2002-11-01,W03,4,174000,178500
2002-11-01,W04,25,142646,148000
2002-11-01,W05,21,115700,114000
2002-11-01,W06,28,281212,266500
2002-11-01,W07,5,212080,198000
2002-11-01,W08,30,234517,178000
2002-11-01,W09,22,151459,116500
2002-11-01,E06,3,185000,197000
2002-11-01,E04,25,145452,150500
2002-12-01,W09,18,128444,114500
2002-12-01,C01,92,251785,218000
2002-12-01,E06,0,0,0
2002-12-01,E07,27,168959,173888
2002-12-01,E08,16,148000,140000
2002-12-01,E09,25,182828,178000
2002-12-01,E10,0,0,0
2002-12-01,W01,5,198820,184000
2002-12-01,E05,36,192753,179500
2002-12-01,W02,1,295000,295000
2002-12-01,W04,14,129043,127750
2002-12-01,W05,16,121938,127500
2002-12-01,W06,17,236788,228000
2002-12-01,W07,3,164667,194000
2002-12-01,W08,15,216207,197500
2002-12-01,W10,30,141500,143250
2002-12-01,W03,8,174750,194500
2002-12-01,E04,15,147713,155000
2002-12-01,E11,20,147205,150500
2002-12-01,E02,1,209000,209000
2002-12-01,C02,11,587682,373000
2002-12-01,E03,26,154481,154500
2002-12-01,C03,3,419667,550000
2002-12-01,C04,13,333269,235000
2002-12-01,C06,0,0,0
2002-12-01,C07,20,227175,214500
2002-12-01,C09,7,345143,435000
2002-12-01,C10,15,282333,277000
2002-12-01,C08,50,244292,220000
2002-12-01,C12,2,282750,282750
2002-12-01,C13,16,207100,179500
2002-12-01,C14,67,226668,223000
2002-12-01,C15,18,283569,207000
2002-12-01,E01,1,110000,110000
2002-12-01,C11,15,156560,129500
2003-01-01,E09,31,186100,192000
2003-01-01,W02,1,309000,309000
2003-01-01,E08,21,153129,155000
2003-01-01,E10,3,146833,165000
2003-01-01,E11,22,146207,152528
2003-01-01,W01,7,201986,200000
2003-01-01,W03,1,201000,201000
2003-01-01,W10,40,137545,140750
2003-01-01,W05,22,120882,130000
2003-01-01,W06,28,228604,214200
2003-01-01,W07,3,217167,225000
2003-01-01,W08,22,206986,180200
2003-01-01,W09,13,127531,119500
2003-01-01,E07,28,167910,164000
2003-01-01,C01,93,251596,226500
2003-01-01,W04,12,131667,134000
2003-01-01,E06,0,0,0
2003-01-01,C11,11,168227,175000
2003-01-01,E04,16,154906,157000
2003-01-01,C02,19,666400,367000
2003-01-01,E05,24,185421,172500
2003-01-01,C04,9,281422,260000
2003-01-01,C06,1,210000,210000
2003-01-01,C07,24,212213,206500
2003-01-01,C08,46,259442,230000
2003-01-01,C09,14,378336,356100
2003-01-01,C10,11,300536,275000
2003-01-01,C03,5,443996,455000
2003-01-01,C12,4,284800,291500
2003-01-01,C13,15,252400,223000
2003-01-01,C14,57,247816,230000
2003-01-01,C15,15,191100,183000
2003-01-01,E01,1,323500,323500
2003-01-01,E02,1,96000,96000
2003-01-01,E03,18,148583,140250
2003-02-01,C14,71,249040,241500
2003-02-01,C13,16,222400,197000
2003-02-01,C12,3,438333,475000
2003-02-01,C11,16,154781,146750
2003-02-01,C10,21,254229,247000
2003-02-01,C09,11,379500,389000
2003-02-01,C04,18,269333,260750
2003-02-01,C07,21,232048,223000
2003-02-01,C06,2,168500,168500
2003-02-01,C15,25,232262,183000
2003-02-01,C03,10,450290,430000
2003-02-01,C02,16,451588,324000
2003-02-01,C01,123,257496,233000
2003-02-01,C08,80,245314,232950
2003-02-01,E01,3,236933,299900
2003-02-01,W07,1,259000,259000
2003-02-01,E03,33,153276,144000
2003-02-01,E02,5,193700,220000
2003-02-01,W10,39,139205,141500
2003-02-01,W08,29,236081,189900
2003-02-01,W06,36,260532,235495
2003-02-01,W05,24,169277,134750
2003-02-01,W04,18,136986,136000
2003-02-01,W03,9,167544,167500
2003-02-01,W02,2,354500,354500
2003-02-01,W09,20,150765,122000
2003-02-01,E11,21,143762,138000
2003-02-01,E10,3,146000,153000
2003-02-01,E09,41,187797,177000
2003-02-01,E08,29,156441,156800
2003-02-01,E07,35,170889,177000
2003-02-01,E06,2,242500,242500
2003-02-01,E05,43,188453,183500
2003-02-01,W01,11,201818,195000
2003-02-01,E04,14,152750,156250
2003-03-01,E06,3,232667,329000
2003-03-01,E07,34,173810,170250
2003-03-01,E08,28,158827,159500
2003-03-01,E09,45,174453,172000
2003-03-01,E10,2,155000,155000
2003-03-01,E11,41,142796,152500
2003-03-01,W04,24,150692,152800
2003-03-01,W02,3,291333,329000
2003-03-01,W03,14,169250,187500
2003-03-01,W05,34,130741,137750
2003-03-01,W06,28,317679,294500
2003-03-01,W07,3,199500,216500
2003-03-01,E05,47,204345,195000
2003-03-01,W01,9,203833,206000
2003-03-01,E04,22,156145,156000
2003-03-01,C09,21,394578,350000
2003-03-01,E02,3,313300,359900
2003-03-01,C01,154,255138,230000
2003-03-01,C02,28,386821,338500
2003-03-01,C03,3,877000,1850000
2003-03-01,C04,23,239065,229000
2003-03-01,C06,6,217333,211500
2003-03-01,C07,21,233929,243000
2003-03-01,E03,31,149561,147000
2003-03-01,C08,85,242357,225000
2003-03-01,C11,18,171508,135000
2003-03-01,C12,3,650333,1335000
2003-03-01,C13,28,230936,207500
2003-03-01,C14,72,229181,210750
2003-03-01,C15,28,189116,181000
2003-03-01,E01,1,245000,245000
2003-03-01,C10,33,288864,265000
2003-03-01,W10,49,138970,142500
2003-03-01,W09,19,147474,123000
2003-03-01,W08,36,204178,174000
2003-04-01,C02,19,457947,298000
2003-04-01,E09,50,181505,177500
2003-04-01,E10,5,156300,162000
2003-04-01,E11,29,135355,130000
2003-04-01,W01,9,220667,195000
2003-04-01,W02,2,265000,265000
2003-04-01,W03,7,155557,160000
2003-04-01,W04,13,145231,146000
2003-04-01,W05,31,124877,130000
2003-04-01,W06,20,295306,231813
2003-04-01,W07,4,285750,316500
2003-04-01,W08,37,233111,188000
2003-04-01,W09,23,155170,116000
2003-04-01,W10,53,137862,144000
2003-04-01,C01,193,256129,225000
2003-04-01,E08,22,161400,163500
2003-04-01,E07,42,169650,167000
2003-04-01,E03,26,169492,156950
2003-04-01,E05,44,203263,177500
2003-04-01,C04,18,294200,252000
2003-04-01,C03,4,432500,385000
2003-04-01,C06,4,193650,193800
2003-04-01,C07,43,252965,238000
2003-04-01,E06,4,159000,149500
2003-04-01,C09,16,340993,287250
2003-04-01,C10,19,277574,274000
2003-04-01,C08,79,212244,206000
2003-04-01,C12,8,538488,312500
2003-04-01,C13,23,208017,189000
2003-04-01,C14,93,237615,217000
2003-04-01,C15,52,203131,199500
2003-04-01,E01,3,213667,177000
2003-04-01,E02,11,259273,216000
2003-04-01,E04,20,152240,153250
2003-04-01,C11,21,163157,145500
2003-05-01,E07,36,170153,168950
2003-05-01,E08,25,158030,158000
2003-05-01,E09,36,181688,175000
2003-05-01,E10,3,138667,139000
2003-05-01,E11,34,146282,150500
2003-05-01,W01,17,210900,200000
2003-05-01,W10,44,141418,147250
2003-05-01,W03,7,185443,186000
2003-05-01,W05,31,117141,122000
2003-05-01,W06,27,267656,237000
2003-05-01,W07,7,238407,207500
2003-05-01,W08,30,226367,198450
2003-05-01,W09,26,142285,119000
2003-05-01,W02,6,287567,281500
2003-05-01,E05,39,187128,172500
2003-05-01,W04,16,139938,144000
2003-05-01,E03,30,169430,162950
2003-05-01,C01,167,255022,223000
2003-05-01,E04,28,154589,159000
2003-05-01,C02,24,401296,313750
2003-05-01,C03,6,611000,512000
2003-05-01,C04,20,444810,317500
2003-05-01,C06,5,190630,206000
2003-05-01,C07,34,248316,237400
2003-05-01,C08,81,237576,218800
2003-05-01,E06,3,175062,185185
2003-05-01,C10,31,276073,270000
2003-05-01,C11,18,161897,142250
2003-05-01,C12,7,446643,384000
2003-05-01,C13,27,219889,200000
2003-05-01,C14,82,242372,218250
2003-05-01,C15,59,216890,188000
2003-05-01,E02,6,223817,221500
2003-05-01,C09,24,449785,317000
2003-05-01,E01,3,302167,295000
2003-06-01,E08,31,171158,158000
2003-06-01,E09,47,183681,172000
2003-06-01,E10,4,147000,150000
2003-06-01,E11,21,143890,146000
2003-06-01,W01,10,189000,191000
2003-06-01,W05,36,119607,123250
2003-06-01,W03,8,187000,190500
2003-06-01,W04,26,134838,139250
2003-06-01,E07,43,178902,176000
2003-06-01,W06,38,254039,228995
2003-06-01,W07,3,180667,166000
2003-06-01,W08,36,228743,193000
2003-06-01,W09,31,141431,119500
2003-06-01,W02,5,241000,239000
2003-06-01,E06,1,191000,191000
2003-06-01,E02,2,255500,255500
2003-06-01,E04,24,149788,153750
2003-06-01,C01,171,244381,212500
2003-06-01,C02,22,435982,378000
2003-06-01,C03,9,402378,370000
2003-06-01,C04,20,350349,258000
2003-06-01,C06,4,201500,194500
2003-06-01,C07,31,227300,220000
2003-06-01,C08,69,231712,200000
2003-06-01,C09,15,341960,324000
2003-06-01,C10,24,289808,263500
2003-06-01,C11,11,167273,150000
2003-06-01,C13,31,222060,187000
2003-06-01,C14,78,243387,226000
2003-06-01,C15,53,235425,200000
2003-06-01,E01,2,175100,175100
2003-06-01,E03,36,158463,157000
2003-06-01,E05,43,188925,189000
2003-06-01,C12,5,345480,320000
2003-06-01,W10,55,134905,140000
2003-07-01,E03,40,165836,150500
2003-07-01,W07,4,205875,177750
2003-07-01,W06,36,253114,224500
2003-07-01,W05,33,133021,138900
2003-07-01,W04,19,141947,146000
2003-07-01,W03,11,163718,136000
2003-07-01,W02,4,275750,276500
2003-07-01,W01,9,240044,225000
2003-07-01,E11,27,148637,155000
2003-07-01,E10,8,149563,153500
2003-07-01,E09,46,177296,176500
2003-07-01,E08,23,159587,146500
2003-07-01,E07,46,172104,174900
2003-07-01,E06,4,214000,203500
2003-07-01,E05,47,203775,185000
2003-07-01,E04,41,151206,153000
2003-07-01,E02,8,212513,234500
2003-07-01,E01,4,250800,233600
2003-07-01,C01,204,239634,216950
2003-07-01,C02,31,414674,295000
2003-07-01,C03,4,263000,272500
2003-07-01,C04,18,212806,182500
2003-07-01,C06,6,204133,207250
2003-07-01,C07,31,239471,228000
2003-07-01,W08,31,189739,178000
2003-07-01,C08,103,223607,199500
2003-07-01,C10,27,269385,265000
