Date,Area_Code,Total_Condo_Sold_Number,Avg_Price,New_Units_Number_construction_complete
2024-04-01,E08,NA,661010.9806,NA
2024-04-01,W04,NA,489905.748,NA
2024-04-01,C01,NA,582470.6819,NA
2024-04-01,E03,NA,888119.6797,NA
2024-04-01,W10,NA,602283.0355,NA
2024-04-01,C02,NA,906560.7877,NA
2024-04-01,All,NA,818843.9185,NA
2024-04-01,W02,NA,366801.8139,NA
2024-04-01,E01,NA,473474.311,NA
2024-04-01,C15,NA,940317.4458,NA
2024-04-01,C14,NA,890340.1598,NA
2024-04-01,C13,NA,831204.7872,NA
2024-04-01,C12,NA,1022454.688,NA
2024-04-01,C03,NA,828749.186,NA
2024-04-01,C10,NA,1019763.994,NA
2024-04-01,E07,NA,583085.4139,NA
2024-04-01,C08,NA,652741.9686,NA
2024-04-01,C07,NA,785162.6918,NA
2024-04-01,C06,NA,752230.0636,NA
2024-04-01,C04,NA,1643117.919,NA
2024-04-01,E04,NA,727422.2995,NA
2024-04-01,C11,NA,747771.4055,NA
2024-04-01,E05,NA,601346.9276,NA
2024-04-01,C09,NA,1981641.148,NA
2024-05-01,E02,NA,1187581.511,NA
2024-05-01,W09,NA,716292.3156,NA
2024-05-01,W08,NA,689492.8471,NA
2024-05-01,W07,NA,1048177.022,NA
2024-05-01,W06,NA,854098.1065,NA
2024-05-01,E06,NA,1419173.925,NA
2024-05-01,W05,NA,616502.177,NA
2024-05-01,W03,NA,692042.9107,NA
2024-05-01,W01,NA,956901.3847,NA
2024-05-01,E11,NA,713658.56,NA
2024-05-01,E10,NA,376156.0944,NA
2024-05-01,E09,NA,863447.8725,NA
2024-05-01,E08,NA,682136.9441,NA
2024-05-01,W04,NA,514453.306,NA
2024-05-01,C01,NA,629950.7473,NA
2024-05-01,E03,NA,811782.8047,NA
2024-05-01,W10,NA,583584.4023,NA
2024-05-01,C02,NA,743754.6471,NA
2024-05-01,All,NA,782211.9653,NA
2024-05-01,W02,NA,372974.2567,NA
2024-05-01,E01,NA,403351.7047,NA
2024-05-01,C15,NA,913702.0705,NA
2024-05-01,C14,NA,886861.5031,NA
2024-05-01,C13,NA,792122.3236,NA
2024-05-01,C12,NA,1335274.094,NA
2024-05-01,C03,NA,806150.5574,NA
2024-05-01,C10,NA,1062680.094,NA
2024-05-01,E07,NA,578519.5642,NA
2024-05-01,C08,NA,678572.6112,NA
2024-05-01,C07,NA,757480.4045,NA
2024-05-01,C06,NA,748508.8014,NA
2024-05-01,C04,NA,1477699.165,NA
2024-05-01,E04,NA,741370.1378,NA
2024-05-01,C11,NA,767044.0179,NA
2024-05-01,E05,NA,599469.6809,NA
2024-05-01,C09,NA,2702262.653,NA
